event_id,user_id,event_type,event_ts,from_tier,to_tier,mrr_before_usd,mrr_after_usd,mrr_change_usd,country_code,trigger_context
343,934,upgrade,2021-06-01,Free,Premium,0.0,9.99,9.99,AU,paid_search
344,934,retention,2021-07-07,Premium,Premium,9.99,9.99,0.0,AU,paid_search
345,518,signup,2023-03-19,,Free,0.0,0.0,0.0,US,organic
346,518,upgrade,2024-03-27,Free,Premium,0.0,9.99,9.99,US,referral
347,518,downgrade,2024-09-05,Premium,Free,9.99,0.0,-9.99,US,reconciliation
348,672,signup,2024-12-11,,Premium,0.0,9.99,9.99,JP,referral
349,672,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,JP,reconciliation
350,96,signup,2024-12-01,,Free,0.0,0.0,0.0,AU,organic
351,96,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,AU,reconciliation
352,372,signup,2022-05-08,,Premium,0.0,9.99,9.99,BR,social_ad
353,372,upgrade,2022-08-04,Premium,Family,9.99,14.99,5.0,BR,social_ad
354,372,downgrade,2023-03-15,Family,Free,14.99,0.0,-14.99,BR,reconciliation
355,633,signup,2022-12-06,,Family,0.0,14.99,14.99,US,referral
356,633,churn,2023-02-12,Family,Free,14.99,0.0,-14.99,US,retention_email
357,633,retention,2023-06-14,Free,Free,0.0,0.0,0.0,US,price_promo
358,645,signup,2021-05-27,,Free,0.0,0.0,0.0,AU,podcast_ad
359,645,upgrade,2021-08-18,Free,Family,0.0,14.99,14.99,SE,organic
360,62,signup,2023-02-02,,Free,0.0,0.0,0.0,AU,organic
361,62,retention,2023-06-11,Free,Free,0.0,0.0,0.0,SE,paid_search
362,604,signup,2023-05-26,,Free,0.0,0.0,0.0,US,social_ad
363,604,churn,2023-07-21,Free,Free,0.0,0.0,0.0,US,organic
364,604,upgrade,2024-04-23,Free,Premium,0.0,9.99,9.99,US,billing_failure
365,945,signup,2022-01-02,,Free,0.0,0.0,0.0,ZA,referral
366,945,retention,2022-02-22,Free,Free,0.0,0.0,0.0,ZA,organic
367,945,churn,2022-04-25,Free,Free,0.0,0.0,0.0,ZA,social_ad
368,945,churn,2024-01-22,Free,Free,0.0,0.0,0.0,ZA,organic
369,945,churn,2024-03-24,Free,Free,0.0,0.0,0.0,ZA,content_launch
370,945,churn,2024-06-04,Free,Free,0.0,0.0,0.0,ZA,organic
371,787,signup,2023-06-13,,Free,0.0,0.0,0.0,FR,social_ad
372,787,churn,2023-09-11,Free,Free,0.0,0.0,0.0,FR,price_promo
373,787,retention,2023-10-08,Free,Free,0.0,0.0,0.0,FR,social_ad
374,787,churn,2024-09-20,Free,Free,0.0,0.0,0.0,AU,content_launch
375,787,churn,2024-11-12,Free,Free,0.0,0.0,0.0,FR,price_promo
376,787,upgrade,2024-12-11,Free,Premium,0.0,9.99,9.99,FR,reconciliation
377,207,signup,2024-08-06,,Free,0.0,0.0,0.0,ZA,referral
378,913,signup,2021-01-02,,Premium,0.0,9.99,9.99,ZA,social_ad
379,913,retention,2021-03-20,Premium,Premium,9.99,9.99,0.0,ZA,social_ad
380,913,upgrade,2021-04-16,Premium,Family,9.99,14.99,5.0,ZA,social_ad
381,913,churn,2021-08-12,Family,Free,14.99,0.0,-14.99,ZA,social_ad
382,683,signup,2021-12-01,,Family,0.0,14.99,14.99,US,organic
383,683,retention,2022-11-30,Family,Family,14.99,14.99,0.0,US,referral
384,683,downgrade,2023-02-17,Family,Premium,14.99,9.99,-5.0,US,reconciliation
385,57,signup,2021-11-03,,Free,0.0,0.0,0.0,ZA,organic
386,57,retention,2022-03-05,Free,Free,0.0,0.0,0.0,ZA,retention_email
387,57,retention,2022-06-19,Free,Free,0.0,0.0,0.0,ZA,referral
388,57,upgrade,2022-09-05,Free,Premium,0.0,9.99,9.99,ZA,paid_search
389,57,downgrade,2022-12-25,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
390,128,signup,2021-06-30,,Family,0.0,14.99,14.99,US,social_ad
391,128,retention,2021-08-11,Family,Family,14.99,14.99,0.0,US,organic
392,128,retention,2023-09-01,Family,Family,14.99,14.99,0.0,DE,price_promo
393,922,signup,2021-08-31,,Free,0.0,0.0,0.0,ZA,organic
394,922,churn,2022-02-19,Free,Free,0.0,0.0,0.0,BR,social_ad
395,922,upgrade,2023-01-27,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
396,209,signup,2023-07-03,,Premium,0.0,9.99,9.99,JP,paid_search
397,209,churn,2023-09-18,Premium,Free,9.99,0.0,-9.99,JP,content_launch
398,209,upgrade,2023-12-22,Free,Premium,0.0,9.99,9.99,JP,organic
399,209,churn,2024-07-16,Premium,Free,9.99,0.0,-9.99,JP,social_ad
400,209,upgrade,2024-09-12,Free,Premium,0.0,9.99,9.99,JP,organic
401,209,downgrade,2024-10-01,Premium,Free,9.99,0.0,-9.99,JP,billing_failure
402,209,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,JP,reconciliation
403,451,signup,2023-12-15,,Free,0.0,0.0,0.0,DE,referral
404,451,upgrade,2024-03-27,Free,Premium,0.0,9.99,9.99,DE,content_launch
405,451,retention,2024-06-17,Premium,Premium,9.99,9.99,0.0,DE,referral
406,451,upgrade,2024-07-16,Premium,Family,9.99,14.99,5.0,DE,reconciliation
407,526,signup,2024-07-19,,Free,0.0,0.0,0.0,CA,social_ad
408,526,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,CA,reconciliation
409,573,signup,2024-09-14,,Free,0.0,0.0,0.0,CA,organic
410,573,retention,2024-12-17,Free,Free,0.0,0.0,0.0,CA,price_promo
411,659,signup,2023-08-22,,Free,0.0,0.0,0.0,CA,organic
412,659,upgrade,2024-08-04,Free,Premium,0.0,9.99,9.99,CA,organic
413,659,churn,2024-08-24,Premium,Free,9.99,0.0,-9.99,CA,billing_failure
414,659,upgrade,2024-09-28,Free,Family,0.0,14.99,14.99,CA,reconciliation
415,999,signup,2021-10-16,,Premium,0.0,9.99,9.99,ZA,organic
416,999,retention,2022-10-10,Premium,Premium,9.99,9.99,0.0,ZA,content_launch
417,760,signup,2021-05-05,,Free,0.0,0.0,0.0,FR,social_ad
418,760,upgrade,2021-09-05,Free,Family,0.0,14.99,14.99,FR,organic
419,760,downgrade,2021-09-26,Family,Free,14.99,0.0,-14.99,FR,social_ad
420,760,churn,2021-11-01,Free,Free,0.0,0.0,0.0,FR,retention_email
421,760,upgrade,2022-01-09,Free,Family,0.0,14.99,14.99,FR,price_promo
422,760,churn,2022-09-12,Family,Free,14.99,0.0,-14.99,FR,content_launch
423,760,upgrade,2022-10-26,Free,Family,0.0,14.99,14.99,FR,reconciliation
424,25,signup,2021-12-05,,Free,0.0,0.0,0.0,GB,referral
425,25,retention,2022-04-20,Free,Free,0.0,0.0,0.0,GB,organic
426,25,upgrade,2022-05-08,Free,Premium,0.0,9.99,9.99,GB,billing_failure
427,25,retention,2022-11-02,Premium,Premium,9.99,9.99,0.0,GB,billing_failure
428,25,retention,2022-11-29,Premium,Premium,9.99,9.99,0.0,GB,social_ad
429,25,upgrade,2022-12-16,Premium,Family,9.99,14.99,5.0,GB,reconciliation
430,88,signup,2024-11-05,,Free,0.0,0.0,0.0,CA,podcast_ad
431,88,churn,2024-11-24,Free,Free,0.0,0.0,0.0,CA,referral
432,88,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,CA,reconciliation
433,0,signup,2024-11-06,,Family,0.0,14.99,14.99,US,referral
434,395,signup,2022-07-12,,Premium,0.0,9.99,9.99,GB,organic
435,395,churn,2022-08-26,Premium,Free,9.99,0.0,-9.99,GB,billing_failure
436,395,retention,2023-07-13,Free,Free,0.0,0.0,0.0,GB,social_ad
437,395,retention,2023-08-15,Free,Free,0.0,0.0,0.0,GB,organic
438,395,churn,2024-05-08,Free,Free,0.0,0.0,0.0,GB,organic
439,350,signup,2022-04-21,,Free,0.0,0.0,0.0,BR,organic
440,350,upgrade,2023-01-12,Free,Family,0.0,14.99,14.99,BR,billing_failure
441,350,churn,2023-01-27,Family,Free,14.99,0.0,-14.99,BR,billing_failure
442,350,retention,2023-04-03,Free,Free,0.0,0.0,0.0,BR,content_launch
443,350,churn,2023-09-26,Free,Free,0.0,0.0,0.0,BR,organic
444,350,retention,2023-11-05,Free,Free,0.0,0.0,0.0,BR,billing_failure
445,350,upgrade,2023-12-14,Free,Premium,0.0,9.99,9.99,GB,organic
446,350,upgrade,2024-09-09,Premium,Family,9.99,14.99,5.0,BR,reconciliation
447,366,signup,2022-03-02,,Free,0.0,0.0,0.0,JP,paid_search
448,366,retention,2022-07-08,Free,Free,0.0,0.0,0.0,JP,paid_search
449,366,upgrade,2022-12-05,Free,Premium,0.0,9.99,9.99,JP,social_ad
450,366,churn,2022-12-31,Premium,Free,9.99,0.0,-9.99,JP,paid_search
451,366,churn,2023-06-13,Free,Free,0.0,0.0,0.0,JP,social_ad
452,366,upgrade,2023-11-12,Free,Family,0.0,14.99,14.99,JP,price_promo
453,366,retention,2024-01-07,Family,Family,14.99,14.99,0.0,JP,billing_failure
454,366,downgrade,2024-02-21,Family,Free,14.99,0.0,-14.99,JP,reconciliation
455,30,signup,2024-12-01,,Free,0.0,0.0,0.0,SE,organic
456,884,signup,2021-11-19,,Free,0.0,0.0,0.0,AU,organic
457,884,upgrade,2022-02-10,Free,Family,0.0,14.99,14.99,AU,retention_email
458,884,retention,2022-05-20,Family,Family,14.99,14.99,0.0,AU,social_ad
459,884,churn,2022-07-05,Family,Free,14.99,0.0,-14.99,AU,referral
460,884,churn,2022-11-06,Free,Free,0.0,0.0,0.0,AU,paid_search
461,884,retention,2023-02-06,Free,Free,0.0,0.0,0.0,AU,content_launch
462,884,churn,2023-10-14,Free,Free,0.0,0.0,0.0,AU,organic
463,884,upgrade,2024-06-26,Free,Premium,0.0,9.99,9.99,AU,reconciliation
464,260,signup,2022-06-23,,Premium,0.0,9.99,9.99,AU,social_ad
465,260,churn,2022-07-27,Premium,Free,9.99,0.0,-9.99,AU,organic
466,260,retention,2022-11-23,Free,Free,0.0,0.0,0.0,AU,billing_failure
467,260,retention,2023-03-17,Free,Free,0.0,0.0,0.0,AU,organic
468,260,upgrade,2023-04-23,Free,Premium,0.0,9.99,9.99,AU,referral
469,775,signup,2021-07-02,,Free,0.0,0.0,0.0,CA,podcast_ad
470,775,upgrade,2021-08-11,Free,Premium,0.0,9.99,9.99,CA,price_promo
471,881,signup,2022-07-13,,Free,0.0,0.0,0.0,SE,organic
472,881,churn,2023-03-29,Free,Free,0.0,0.0,0.0,SE,referral
473,881,retention,2023-05-21,Free,Free,0.0,0.0,0.0,SE,retention_email
474,881,retention,2023-08-04,Free,Free,0.0,0.0,0.0,SE,social_ad
475,820,signup,2024-06-04,,Free,0.0,0.0,0.0,BR,organic
476,820,churn,2024-10-29,Free,Free,0.0,0.0,0.0,BR,referral
477,820,upgrade,2024-12-07,Free,Premium,0.0,9.99,9.99,BR,billing_failure
478,626,signup,2023-05-03,,Free,0.0,0.0,0.0,CA,paid_search
479,626,retention,2023-09-25,Free,Free,0.0,0.0,0.0,CA,paid_search
480,626,upgrade,2024-03-05,Free,Premium,0.0,9.99,9.99,CA,social_ad
481,626,downgrade,2024-09-07,Premium,Free,9.99,0.0,-9.99,CA,organic
482,626,upgrade,2024-09-26,Free,Family,0.0,14.99,14.99,CA,reconciliation
483,412,signup,2022-08-17,,Free,0.0,0.0,0.0,JP,paid_search
484,412,upgrade,2022-09-08,Free,Premium,0.0,9.99,9.99,JP,organic
485,412,retention,2022-12-21,Premium,Premium,9.99,9.99,0.0,GB,billing_failure
486,412,downgrade,2023-02-20,Premium,Free,9.99,0.0,-9.99,JP,reconciliation
487,629,signup,2021-09-06,,Free,0.0,0.0,0.0,BR,podcast_ad
488,629,churn,2022-04-23,Free,Free,0.0,0.0,0.0,BR,paid_search
489,629,retention,2022-05-31,Free,Free,0.0,0.0,0.0,GB,price_promo
490,629,upgrade,2022-10-29,Free,Premium,0.0,9.99,9.99,BR,retention_email
491,629,retention,2022-11-14,Premium,Premium,9.99,9.99,0.0,BR,referral
492,629,upgrade,2023-04-07,Premium,Family,9.99,14.99,5.0,BR,reconciliation
493,746,signup,2021-01-19,,Family,0.0,14.99,14.99,GB,social_ad
494,746,retention,2021-02-14,Family,Family,14.99,14.99,0.0,GB,organic
495,746,retention,2021-08-30,Family,Family,14.99,14.99,0.0,GB,content_launch
496,746,retention,2021-10-12,Family,Family,14.99,14.99,0.0,GB,referral
497,746,retention,2021-12-11,Family,Family,14.99,14.99,0.0,GB,retention_email
498,746,downgrade,2022-05-27,Family,Free,14.99,0.0,-14.99,GB,reconciliation
499,501,signup,2022-02-04,,Free,0.0,0.0,0.0,BR,paid_search
500,501,retention,2022-04-16,Free,Free,0.0,0.0,0.0,BR,retention_email
501,501,upgrade,2022-09-05,Free,Family,0.0,14.99,14.99,BR,reconciliation
502,312,signup,2021-04-01,,Free,0.0,0.0,0.0,DE,social_ad
503,312,upgrade,2021-06-26,Free,Premium,0.0,9.99,9.99,DE,organic
504,312,churn,2021-09-27,Premium,Free,9.99,0.0,-9.99,DE,social_ad
505,312,churn,2022-01-10,Free,Free,0.0,0.0,0.0,DE,billing_failure
506,312,upgrade,2022-09-26,Free,Family,0.0,14.99,14.99,DE,reconciliation
507,917,signup,2022-07-05,,Premium,0.0,9.99,9.99,JP,podcast_ad
508,917,retention,2022-10-08,Premium,Premium,9.99,9.99,0.0,GB,organic
509,917,upgrade,2022-10-31,Premium,Family,9.99,14.99,5.0,JP,content_launch
510,917,churn,2023-11-12,Family,Free,14.99,0.0,-14.99,JP,organic
511,917,upgrade,2024-04-13,Free,Premium,0.0,9.99,9.99,JP,referral
512,917,retention,2024-07-06,Premium,Premium,9.99,9.99,0.0,JP,billing_failure
513,917,downgrade,2024-08-08,Premium,Free,9.99,0.0,-9.99,JP,reconciliation
514,663,signup,2024-03-28,,Family,0.0,14.99,14.99,DE,referral
515,663,retention,2024-07-07,Family,Family,14.99,14.99,0.0,DE,content_launch
516,663,downgrade,2024-11-17,Family,Premium,14.99,9.99,-5.0,DE,content_launch
517,663,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,DE,reconciliation
518,886,signup,2023-11-17,,Free,0.0,0.0,0.0,DE,organic
519,886,retention,2024-02-02,Free,Free,0.0,0.0,0.0,DE,paid_search
520,886,retention,2024-05-18,Free,Free,0.0,0.0,0.0,DE,organic
521,886,upgrade,2024-07-21,Free,Premium,0.0,9.99,9.99,DE,reconciliation
522,237,signup,2024-10-15,,Free,0.0,0.0,0.0,AU,organic
523,237,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,AU,reconciliation
524,839,signup,2022-09-16,,Family,0.0,14.99,14.99,CA,organic
525,839,churn,2023-02-13,Family,Free,14.99,0.0,-14.99,CA,billing_failure
526,839,upgrade,2023-04-11,Free,Premium,0.0,9.99,9.99,SE,content_launch
527,839,downgrade,2023-05-26,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
528,323,signup,2023-10-31,,Free,0.0,0.0,0.0,CA,organic
529,323,upgrade,2024-03-27,Free,Family,0.0,14.99,14.99,CA,reconciliation
530,460,signup,2023-08-30,,Free,0.0,0.0,0.0,CA,organic
531,460,upgrade,2024-04-02,Free,Family,0.0,14.99,14.99,CA,billing_failure
532,460,downgrade,2024-10-18,Family,Premium,14.99,9.99,-5.0,CA,billing_failure
533,460,upgrade,2024-12-31,Premium,Family,9.99,14.99,5.0,CA,reconciliation
534,861,signup,2021-11-13,,Free,0.0,0.0,0.0,ZA,paid_search
535,861,upgrade,2022-04-07,Free,Premium,0.0,9.99,9.99,BR,retention_email
536,861,retention,2023-06-08,Premium,Premium,9.99,9.99,0.0,ZA,content_launch
537,861,retention,2023-07-07,Premium,Premium,9.99,9.99,0.0,ZA,organic
538,861,retention,2023-11-18,Premium,Premium,9.99,9.99,0.0,ZA,organic
539,861,retention,2024-10-08,Premium,Premium,9.99,9.99,0.0,ZA,organic
540,861,downgrade,2024-10-28,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
541,355,signup,2022-03-20,,Free,0.0,0.0,0.0,DE,social_ad
542,355,upgrade,2022-04-08,Free,Premium,0.0,9.99,9.99,DE,retention_email
543,355,churn,2022-06-09,Premium,Free,9.99,0.0,-9.99,DE,price_promo
544,355,upgrade,2022-10-29,Free,Premium,0.0,9.99,9.99,DE,social_ad
545,250,signup,2023-02-13,,Premium,0.0,9.99,9.99,AU,organic
546,250,retention,2023-03-13,Premium,Premium,9.99,9.99,0.0,AU,referral
547,916,signup,2024-03-09,,Free,0.0,0.0,0.0,ZA,referral
548,916,upgrade,2024-06-29,Free,Premium,0.0,9.99,9.99,ZA,organic
549,916,downgrade,2024-07-21,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
550,965,signup,2022-11-06,,Free,0.0,0.0,0.0,ZA,organic
551,965,retention,2023-01-31,Free,Free,0.0,0.0,0.0,ZA,social_ad
552,965,upgrade,2023-03-22,Free,Premium,0.0,9.99,9.99,ZA,retention_email
553,965,churn,2024-01-17,Premium,Free,9.99,0.0,-9.99,ZA,price_promo
554,965,upgrade,2024-02-07,Free,Family,0.0,14.99,14.99,ZA,reconciliation
555,311,signup,2021-11-29,,Family,0.0,14.99,14.99,GB,paid_search
556,311,retention,2022-07-06,Family,Family,14.99,14.99,0.0,GB,social_ad
557,311,downgrade,2023-01-04,Family,Premium,14.99,9.99,-5.0,GB,organic
558,311,upgrade,2023-02-17,Premium,Family,9.99,14.99,5.0,GB,retention_email
559,311,downgrade,2023-03-25,Family,Free,14.99,0.0,-14.99,GB,reconciliation
560,306,signup,2024-12-21,,Free,0.0,0.0,0.0,AU,paid_search
561,227,signup,2021-06-18,,Free,0.0,0.0,0.0,DE,organic
562,227,upgrade,2022-08-21,Free,Premium,0.0,9.99,9.99,DE,organic
563,227,downgrade,2022-09-25,Premium,Free,9.99,0.0,-9.99,DE,organic
564,227,retention,2022-12-24,Free,Free,0.0,0.0,0.0,DE,content_launch
565,227,retention,2023-01-17,Free,Free,0.0,0.0,0.0,DE,billing_failure
566,227,upgrade,2023-02-01,Free,Premium,0.0,9.99,9.99,DE,reconciliation
567,23,signup,2024-10-27,,Free,0.0,0.0,0.0,ZA,organic
568,23,upgrade,2024-12-22,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
569,553,signup,2024-03-27,,Premium,0.0,9.99,9.99,JP,podcast_ad
570,553,upgrade,2024-05-06,Premium,Family,9.99,14.99,5.0,JP,retention_email
571,553,downgrade,2024-10-22,Family,Premium,14.99,9.99,-5.0,JP,referral
572,553,downgrade,2024-11-12,Premium,Free,9.99,0.0,-9.99,JP,reconciliation
573,255,signup,2024-05-09,,Premium,0.0,9.99,9.99,FR,paid_search
574,255,retention,2024-10-17,Premium,Premium,9.99,9.99,0.0,FR,billing_failure
575,255,churn,2024-12-02,Premium,Free,9.99,0.0,-9.99,FR,organic
576,255,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,FR,reconciliation
577,849,signup,2024-03-06,,Free,0.0,0.0,0.0,GB,referral
578,849,upgrade,2024-07-20,Free,Premium,0.0,9.99,9.99,GB,price_promo
579,849,retention,2024-12-18,Premium,Premium,9.99,9.99,0.0,GB,organic
580,849,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,GB,reconciliation
581,171,signup,2021-10-31,,Free,0.0,0.0,0.0,AU,social_ad
582,171,churn,2021-12-31,Free,Free,0.0,0.0,0.0,AU,social_ad
583,171,upgrade,2022-06-21,Free,Family,0.0,14.99,14.99,AU,retention_email
584,171,retention,2023-03-10,Family,Family,14.99,14.99,0.0,AU,referral
585,171,downgrade,2023-04-02,Family,Free,14.99,0.0,-14.99,AU,reconciliation
586,635,signup,2023-07-13,,Free,0.0,0.0,0.0,US,referral
587,635,retention,2024-01-30,Free,Free,0.0,0.0,0.0,US,organic
588,635,upgrade,2024-04-07,Free,Premium,0.0,9.99,9.99,US,reconciliation
589,612,signup,2023-12-25,,Free,0.0,0.0,0.0,SE,organic
590,612,retention,2024-02-16,Free,Free,0.0,0.0,0.0,SE,organic
591,612,churn,2024-06-26,Free,Free,0.0,0.0,0.0,SE,content_launch
592,612,upgrade,2024-07-20,Free,Premium,0.0,9.99,9.99,FR,organic
593,612,downgrade,2024-08-14,Premium,Free,9.99,0.0,-9.99,SE,reconciliation
594,112,signup,2022-02-01,,Premium,0.0,9.99,9.99,BR,organic
595,112,downgrade,2022-03-12,Premium,Free,9.99,0.0,-9.99,BR,retention_email
596,112,churn,2022-11-15,Free,Free,0.0,0.0,0.0,BR,billing_failure
597,112,retention,2023-04-06,Free,Free,0.0,0.0,0.0,BR,price_promo
598,112,upgrade,2023-08-28,Free,Premium,0.0,9.99,9.99,BR,paid_search
599,467,signup,2021-09-22,,Free,0.0,0.0,0.0,AU,social_ad
600,467,upgrade,2021-12-19,Free,Premium,0.0,9.99,9.99,AU,social_ad
601,467,churn,2022-09-15,Premium,Free,9.99,0.0,-9.99,AU,content_launch
602,467,churn,2023-01-24,Free,Free,0.0,0.0,0.0,AU,content_launch
603,467,upgrade,2023-05-11,Free,Premium,0.0,9.99,9.99,AU,price_promo
604,467,upgrade,2023-08-26,Premium,Family,9.99,14.99,5.0,AU,reconciliation
605,341,signup,2022-12-02,,Free,0.0,0.0,0.0,SE,social_ad
606,341,upgrade,2023-09-14,Free,Premium,0.0,9.99,9.99,SE,paid_search
607,341,retention,2023-10-31,Premium,Premium,9.99,9.99,0.0,SE,organic
608,341,retention,2024-03-05,Premium,Premium,9.99,9.99,0.0,SE,retention_email
609,341,downgrade,2024-07-01,Premium,Free,9.99,0.0,-9.99,SE,reconciliation
610,875,signup,2023-04-18,,Free,0.0,0.0,0.0,DE,organic
611,875,upgrade,2023-05-05,Free,Premium,0.0,9.99,9.99,DE,paid_search
612,875,churn,2023-10-09,Premium,Free,9.99,0.0,-9.99,DE,content_launch
613,875,upgrade,2023-12-10,Free,Premium,0.0,9.99,9.99,DE,reconciliation
614,362,signup,2024-01-28,,Free,0.0,0.0,0.0,FR,social_ad
615,362,churn,2024-03-04,Free,Free,0.0,0.0,0.0,FR,content_launch
616,362,upgrade,2024-04-23,Free,Premium,0.0,9.99,9.99,SE,referral
617,362,upgrade,2024-07-29,Premium,Family,9.99,14.99,5.0,FR,reconciliation
618,168,signup,2022-01-20,,Family,0.0,14.99,14.99,FR,organic
619,168,retention,2022-02-07,Family,Family,14.99,14.99,0.0,FR,organic
620,168,retention,2022-03-30,Family,Family,14.99,14.99,0.0,FR,paid_search
621,168,churn,2022-10-27,Family,Free,14.99,0.0,-14.99,FR,content_launch
622,168,upgrade,2022-11-18,Free,Family,0.0,14.99,14.99,FR,reconciliation
623,400,signup,2022-05-05,,Free,0.0,0.0,0.0,DE,organic
624,400,churn,2022-11-07,Free,Free,0.0,0.0,0.0,DE,social_ad
625,872,signup,2021-12-09,,Premium,0.0,9.99,9.99,AU,paid_search
626,872,downgrade,2022-02-07,Premium,Free,9.99,0.0,-9.99,AU,price_promo
627,872,upgrade,2022-09-17,Free,Family,0.0,14.99,14.99,CA,organic
628,872,downgrade,2023-07-20,Family,Premium,14.99,9.99,-5.0,AU,reconciliation
629,159,signup,2022-05-11,,Family,0.0,14.99,14.99,JP,podcast_ad
630,159,retention,2023-01-05,Family,Family,14.99,14.99,0.0,JP,paid_search
631,159,churn,2023-06-03,Family,Free,14.99,0.0,-14.99,JP,organic
632,159,upgrade,2023-07-09,Free,Family,0.0,14.99,14.99,JP,reconciliation
633,592,signup,2022-01-09,,Free,0.0,0.0,0.0,AU,paid_search
634,592,churn,2022-01-24,Free,Free,0.0,0.0,0.0,AU,paid_search
635,592,upgrade,2022-07-08,Free,Family,0.0,14.99,14.99,AU,reconciliation
636,454,signup,2023-04-15,,Free,0.0,0.0,0.0,ZA,social_ad
637,454,upgrade,2023-07-07,Free,Premium,0.0,9.99,9.99,DE,social_ad
638,454,retention,2023-08-30,Premium,Premium,9.99,9.99,0.0,ZA,price_promo
639,454,churn,2023-09-17,Premium,Free,9.99,0.0,-9.99,ZA,content_launch
640,454,churn,2024-02-15,Free,Free,0.0,0.0,0.0,ZA,social_ad
641,454,upgrade,2024-05-24,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
642,101,signup,2021-04-01,,Free,0.0,0.0,0.0,DE,paid_search
643,101,retention,2021-10-26,Free,Free,0.0,0.0,0.0,DE,price_promo
644,101,upgrade,2022-08-11,Free,Premium,0.0,9.99,9.99,DE,organic
645,101,upgrade,2023-06-18,Premium,Family,9.99,14.99,5.0,DE,reconciliation
646,666,signup,2022-01-30,,Free,0.0,0.0,0.0,SE,social_ad
647,666,upgrade,2022-06-28,Free,Premium,0.0,9.99,9.99,SE,social_ad
648,666,retention,2022-11-08,Premium,Premium,9.99,9.99,0.0,SE,referral
649,666,churn,2022-11-23,Premium,Free,9.99,0.0,-9.99,SE,paid_search
650,87,signup,2023-07-26,,Free,0.0,0.0,0.0,ZA,paid_search
651,87,retention,2023-12-23,Free,Free,0.0,0.0,0.0,ZA,price_promo
652,87,upgrade,2024-08-05,Free,Premium,0.0,9.99,9.99,ZA,paid_search
653,87,downgrade,2024-09-13,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
654,468,signup,2023-04-10,,Free,0.0,0.0,0.0,SE,paid_search
655,468,upgrade,2024-09-22,Free,Family,0.0,14.99,14.99,SE,retention_email
656,468,downgrade,2024-12-31,Family,Premium,14.99,9.99,-5.0,SE,reconciliation
657,327,signup,2021-08-04,,Family,0.0,14.99,14.99,GB,social_ad
658,327,downgrade,2021-08-25,Family,Free,14.99,0.0,-14.99,GB,social_ad
659,327,upgrade,2022-01-13,Free,Premium,0.0,9.99,9.99,GB,reconciliation
660,982,signup,2023-02-15,,Free,0.0,0.0,0.0,CA,social_ad
661,982,upgrade,2023-08-28,Free,Premium,0.0,9.99,9.99,CA,paid_search
662,982,downgrade,2024-01-15,Premium,Free,9.99,0.0,-9.99,FR,organic
663,982,upgrade,2024-02-08,Free,Premium,0.0,9.99,9.99,CA,reconciliation
664,621,signup,2024-03-23,,Free,0.0,0.0,0.0,ZA,paid_search
665,621,upgrade,2024-07-16,Free,Premium,0.0,9.99,9.99,ZA,retention_email
666,621,retention,2024-11-01,Premium,Premium,9.99,9.99,0.0,ZA,paid_search
667,621,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
668,483,signup,2022-07-13,,Free,0.0,0.0,0.0,FR,organic
669,483,upgrade,2022-08-13,Free,Premium,0.0,9.99,9.99,FR,referral
670,145,signup,2023-08-10,,Free,0.0,0.0,0.0,AU,paid_search
671,145,upgrade,2023-10-03,Free,Family,0.0,14.99,14.99,AU,organic
672,145,retention,2024-02-28,Family,Family,14.99,14.99,0.0,AU,organic
673,145,churn,2024-11-26,Family,Free,14.99,0.0,-14.99,GB,content_launch
674,619,signup,2022-08-06,,Free,0.0,0.0,0.0,AU,referral
675,619,upgrade,2022-09-23,Free,Premium,0.0,9.99,9.99,AU,retention_email
676,619,retention,2022-11-11,Premium,Premium,9.99,9.99,0.0,AU,price_promo
677,619,retention,2022-12-11,Premium,Premium,9.99,9.99,0.0,AU,organic
